sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
933,0,0.055,95,35,3325
934,0,0.055,84,35,2940
935,0,0.055,136,35,4760
936,0,0.055,130,35,4550
937,0,0.055,86,35,3010
938,0,0.055,143,35,5005
939,0,0.055,144,35,5040
940,0,0.055,101,35,3535
941,0,0.055,43,35,1505
942,0,0.055,25,35,875
943,0,0.055,93,35,3255
944,0,0.055,38,35,1330
945,0,0.055,136,35,4760
946,0,0.055,145,35,5075
947,0,0.055,130,35,4550
948,0,0.055,95,35,3325
949,0,0.055,61,35,2135
950,0,0.055,78,35,2730
951,0,0.055,120,35,4200
952,0,0.055,131,35,4585
953,0,0.055,143,35,5005
954,0,0.055,38,35,1330
955,0,0.055,146,35,5110
956,0,0.055,142,35,4970
957,0,0.055,103,35,3605
958,0,0.055,20,35,700
959,0,0.055,84,35,2940
960,0,0.055,46,35,1610
961,0,0.055,137,35,4795
962,0,0.055,139,35,4865
963,0,0.055,67,35,2345
964,0,0.055,129,35,4515
965,0,0.055,148,35,5180
966,0,0.055,50,35,1750
967,0,0.055,126,35,4410
968,0,0.055,30,35,1050
969,0,0.055,51,35,1785
970,0,0.055,47,35,1645
971,0,0.055,143,35,5005
972,0,0.055,26,35,910
973,0,0.055,24,35,840
974,0,0.055,34,35,1190
975,0,0.055,113,35,3955
976,0,0.055,99,35,3465
977,0,0.055,54,35,1890
978,0,0.055,75,35,2625
979,0,0.055,105,35,3675
980,0,0.055,66,35,2310
981,0,0.055,35,35,1225
982,0,0.055,33,35,1155
983,0,0.055,97,35,3395
984,0,0.055,59,35,2065
985,0,0.055,117,35,4095
986,0,0.055,98,35,3430
987,0,0.055,40,35,1400
988,0,0.055,118,35,4130
989,0,0.055,59,35,2065
990,0,0.055,135,35,4725
991,0,0.055,38,35,1330
992,0,0.055,137,35,4795
993,0,0.055,108,35,3780
994,0,0.055,105,35,3675
995,0,0.055,44,35,1540
996,0,0.055,59,35,2065
997,0,0.055,49,35,1715
998,0,0.055,106,35,3710
999,0,0.055,118,35,4130
