sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval
903,0,0.055,14,96,1300,0.045054775724515383,0.12872023809523808
737,0,0.055,73,18,1300,0.002149987033618451,0.0289193302891933
404,0,0.055,35,38,1300,0.0004524078513901188,0.005263157894736842
571,0,0.055,22,60,1300,0.00942379289842713,0.04090909090909091
71,0,0.055,36,37,1300,0.28202345158959213,0.30105105105105107
238,0,0.055,36,37,1300,0.19853323297879516,0.18843843843843844
904,0,0.055,17,78,1300,0.03624455886671037,0.10180995475113122
738,0,0.055,49,27,1300,0.01771831310179687,0.07936507936507936
405,0,0.055,25,54,1300,0.09568012089929573,0.1985185185185185
572,0,0.055,109,12,1300,0.07180747763694949,0.09250764525993883
72,0,0.055,62,21,1300,0.018445951617589867,0.05606758832565284
239,0,0.055,82,16,1300,0.10179238808643809,0.15167682926829268
905,0,0.055,37,36,1300,0.10429395341258918,0.11711711711711711
406,0,0.055,16,84,1300,0.005772206414873497,0.04092261904761905
739,0,0.055,21,64,1300,0.0014329398739873424,0.027529761904761904
573,0,0.055,21,62,1300,0.10683554422887703,0.16282642089093702
73,0,0.055,23,59,1300,0.10373850473807644,0.10906411201179071
240,0,0.055,16,82,1300,0.01321605011398359,0.06326219512195122
407,0,0.055,14,94,1300,0.21588289333895194,0.2674772036474164
906,0,0.055,25,54,1300,0.18890048715223118,0.20296296296296296
740,0,0.055,38,35,1300,0.10531128137784984,0.15639097744360902
574,0,0.055,16,83,1300,0.014486596241270062,0.06626506024096386
74,0,0.055,15,88,1300,0.02333932509577887,0.08484848484848485
241,0,0.055,19,71,1300,4.328870228167828e-06,0.0037064492216456633
408,0,0.055,35,38,1300,0.009175323333572735,0.04736842105263158
907,0,0.055,26,50,1300,0.009590723253679635,0.0823076923076923
575,0,0.055,26,50,1300,0.005695292413992245,0.03
741,0,0.055,33,40,1300,0.13555341627626216,0.1303030303030303
75,0,0.055,16,85,1300,0.08607692967824171,0.20441176470588235
242,0,0.055,20,65,1300,0.07626790666604782,0.1676923076923077
409,0,0.055,16,84,1300,0.002820820055551614,0.01711309523809524
908,0,0.055,32,41,1300,0.06303896241446749,0.10975609756097561
576,0,0.055,18,76,1300,0.03439101578373569,0.14108187134502925
742,0,0.055,47,28,1300,0.05394392609448016,0.0790273556231003
76,0,0.055,23,58,1300,1.997461223128125e-05,0.004497751124437781
243,0,0.055,18,75,1300,0.02760011024884928,0.06962962962962962
410,0,0.055,20,65,1300,0.00019602603145257866,0.016153846153846154
909,0,0.055,21,63,1300,0.006122302344151904,0.027966742252456538
577,0,0.055,19,70,1300,0.03031286500777937,0.06090225563909774
743,0,0.055,34,39,1300,0.014561372396665379,0.03619909502262444
77,0,0.055,44,30,1300,0.42824372486707607,0.3553030303030303
244,0,0.055,15,87,1300,0.02981503026247994,0.10038314176245211
411,0,0.055,17,78,1300,0.0017299884760314632,0.020361990950226245
910,0,0.055,15,90,1300,1.4253966061072581e-05,0.0014814814814814814
578,0,0.055,16,85,1300,0.0986866618183544,0.19117647058823528
744,0,0.055,14,95,1300,0.0003446417110087203,0.009022556390977444
78,0,0.055,34,39,1300,0.00013605981865216996,0.004524886877828055
245,0,0.055,39,34,1300,0.005112778518041978,0.05279034690799397
412,0,0.055,14,97,1300,0.7451006443023964,0.41973490427098675
911,0,0.055,130,10,1300,0.15086909079180144,0.21307692307692308
579,0,0.055,26,50,1300,0.018317121004113385,0.06923076923076923
745,0,0.055,17,80,1300,0.09083764292425278,0.12867647058823528
79,0,0.055,36,37,1300,0.23052371036793312,0.27177177177177175
246,0,0.055,20,68,1300,0.052214838810468955,0.08235294117647059
413,0,0.055,16,84,1300,0.1356915416583755,0.16815476190476192
912,0,0.055,28,48,1300,0.0019540960281792296,0.021577380952380952
580,0,0.055,18,74,1300,0.004672658178805911,0.026276276276276277
746,0,0.055,21,64,1300,0.06573621583969476,0.08928571428571429
80,0,0.055,24,56,1300,0.00718598521953679,0.047619047619047616
414,0,0.055,18,73,1300,0.022242508158021777,0.03729071537290715
247,0,0.055,21,62,1300,7.527441952017133e-05,0.0015360983102918587
913,0,0.055,17,80,1300,0.007279147561155708,0.06911764705882353
581,0,0.055,21,63,1300,0.07405333983021929,0.1693121693121693
747,0,0.055,33,40,1300,0.4506427419459108,0.3386363636363636
81,0,0.055,47,28,1300,0.005252011694099449,0.04331306990881459
415,0,0.055,28,48,1300,0.023273063307948146,0.10342261904761904
248,0,0.055,15,88,1300,0.5106949644666692,0.3765151515151515
914,0,0.055,23,58,1300,0.663787036811124,0.41454272863568215
582,0,0.055,44,30,1300,0.01832159336054419,0.075
748,0,0.055,50,26,1300,0.04645260859652434,0.16
416,0,0.055,16,82,1300,0.05865656100632677,0.08689024390243902
82,0,0.055,17,77,1300,0.23273327966579926,0.2689075630252101
249,0,0.055,15,90,1300,0.06391906297405796,0.09333333333333334
915,0,0.055,22,61,1300,0.0014917360162241514,0.013412816691505217
583,0,0.055,82,16,1300,0.040975418223699746,0.09679878048780488
749,0,0.055,19,71,1300,0.00040804249800111274,0.010378057820607857
417,0,0.055,20,66,1300,0.0026553569752318686,0.05454545454545454
83,0,0.055,16,83,1300,0.00035385843159315783,0.011295180722891566
250,0,0.055,14,94,1300,0.5347322470644693,0.3708206686930091
916,0,0.055,41,32,1300,0.00044385436778938845,0.012957317073170731
584,0,0.055,15,90,1300,0.0016640145466089698,0.022222222222222223
750,0,0.055,16,84,1300,3.701674874779251e-06,0.000744047619047619
418,0,0.055,22,60,1300,0.03528371921689733,0.06363636363636363
84,0,0.055,21,63,1300,0.010208031574758086,0.04686318972033258
251,0,0.055,100,13,1300,0.00885061146628101,0.045384615384615384
917,0,0.055,57,23,1300,0.03914730010120847,0.07551487414187644
585,0,0.055,42,31,1300,0.020988156179633923,0.15360983102918588
751,0,0.055,16,86,1300,0.055920419617680385,0.09229651162790697
419,0,0.055,22,60,1300,0.0017555517260044733,0.012878787878787878
252,0,0.055,19,69,1300,0.024725938946905567,0.07093821510297482
85,0,0.055,19,70,1300,0.0038705527649291614,0.042105263157894736
918,0,0.055,45,29,1300,0.06912803960348943,0.14559386973180077
586,0,0.055,15,91,1300,9.453616503459076e-06,0.002197802197802198
752,0,0.055,38,35,1300,0.05122094040045166,0.0962406015037594
420,0,0.055,45,29,1300,0.048795906732008155,0.07509578544061303
253,0,0.055,45,29,1300,0.006962620351973668,0.03984674329501916
919,0,0.055,24,55,1300,0.09774899594762265,0.12272727272727273
86,0,0.055,18,73,1300,1.1409117693174542e-06,0.0
587,0,0.055,15,87,1300,0.0015868847043565384,0.02528735632183908
421,0,0.055,15,88,1300,0.054821346221316104,0.16515151515151516
753,0,0.055,87,15,1300,0.549615234371824,0.3961685823754789
920,0,0.055,23,57,1300,0.02064178542698354,0.059496567505720827
254,0,0.055,93,14,1300,0.005817509889953716,0.02457757296466974
87,0,0.055,28,48,1300,0.7315134220394044,0.4694940476190476
588,0,0.055,23,57,1300,0.23728656540037557,0.21815408085430968
422,0,0.055,19,72,1300,0.22930541311342384,0.24707602339181287
754,0,0.055,14,99,1300,2.0448112769113762e-06,0.002886002886002886
255,0,0.055,14,96,1300,0.010738966990819585,0.046130952380952384
921,0,0.055,16,86,1300,0.008972995039416625,0.057412790697674417
88,0,0.055,20,65,1300,0.07717430053416066,0.1423076923076923
589,0,0.055,16,82,1300,0.02431362074920267,0.06935975609756098
423,0,0.055,28,47,1300,0.05289340698227261,0.11094224924012158
755,0,0.055,17,79,1300,0.07956135640993589,0.12583767684288905
922,0,0.055,49,27,1300,0.3025709279385298,0.2849584278155707
256,0,0.055,28,48,1300,0.01331323670156889,0.04389880952380952
89,0,0.055,37,36,1300,4.3903574396463215e-07,0.0022522522522522522
590,0,0.055,17,79,1300,0.00606687424883696,0.029039463886820552
923,0,0.055,32,41,1300,0.0941378262986799,0.11814024390243902
756,0,0.055,22,61,1300,0.0017221838815589315,0.026825633383010434
424,0,0.055,15,92,1300,4.677817764567263e-05,0.012318840579710146
757,0,0.055,47,28,1300,0.06743977124135804,0.15045592705167174
257,0,0.055,17,81,1300,0.013614620943450628,0.053013798111837325
90,0,0.055,52,25,1300,0.4518274955813753,0.3546153846153846
591,0,0.055,19,71,1300,0.09189621406419346,0.134173461823573
425,0,0.055,20,67,1300,0.016449889512862085,0.055970149253731345
924,0,0.055,29,46,1300,0.00040321527357996224,0.01424287856071964
258,0,0.055,28,48,1300,1.9143738218748493e-05,0.000744047619047619
91,0,0.055,20,68,1300,0.022264711705190666,0.0661764705882353
426,0,0.055,26,50,1300,0.3143785881504192,0.36230769230769233
592,0,0.055,15,91,1300,0.0009020764343059684,0.01684981684981685
925,0,0.055,19,72,1300,0.00020219810106379796,0.009502923976608187
758,0,0.055,52,25,1300,0.02184577146708108,0.08384615384615385
92,0,0.055,17,79,1300,0.3617096568663074,0.31645569620253167
259,0,0.055,38,35,1300,0.18860657579927126,0.2789473684210526
427,0,0.055,93,14,1300,0.08748412873186528,0.16973886328725038
593,0,0.055,93,14,1300,0.3051347566805588,0.30414746543778803
926,0,0.055,87,15,1300,0.037094232072808944,0.06130268199233716
759,0,0.055,14,97,1300,0.09971212812018349,0.13917525773195877
93,0,0.055,25,54,1300,0.1268920575908718,0.11777777777777777
260,0,0.055,37,36,1300,0.04226626312506746,0.09759759759759759
428,0,0.055,119,11,1300,0.23972107022946415,0.2055003819709702
594,0,0.055,60,22,1300,0.24037951792408407,0.18181818181818182
927,0,0.055,37,36,1300,0.006532185791241489,0.03228228228228228
760,0,0.055,21,63,1300,0.8229979996885064,0.5306122448979592
94,0,0.055,40,33,1300,0.013931867507310933,0.0659090909090909
261,0,0.055,17,77,1300,0.22116984320484534,0.2666157372039725
429,0,0.055,65,20,1300,0.03721623802107637,0.10153846153846154
595,0,0.055,36,37,1300,0.4527635069742969,0.3783783783783784
928,0,0.055,21,64,1300,0.09316305195405661,0.13690476190476192
761,0,0.055,44,30,1300,0.0013934373972475773,0.015151515151515152
95,0,0.055,25,54,1300,0.025895628309166044,0.07555555555555556
430,0,0.055,16,83,1300,0.0015019168985063306,0.021837349397590362
262,0,0.055,100,13,1300,0.002281966803715477,0.016923076923076923
596,0,0.055,34,39,1300,0.3009132697404211,0.29034690799396684
929,0,0.055,32,41,1300,0.05321919909516563,0.08155487804878049
762,0,0.055,34,39,1300,6.744203081980824e-05,0.003770739064856712
96,0,0.055,14,97,1300,1.20594739822683e-06,0.0014727540500736377
263,0,0.055,100,13,1300,0.351654944812891,0.3169230769230769
431,0,0.055,14,98,1300,0.7397139242170306,0.5174927113702624
597,0,0.055,30,44,1300,0.014937025548687151,0.06439393939393939
930,0,0.055,77,17,1300,0.02676355378964448,0.08403361344537816
763,0,0.055,14,95,1300,0.20423272713705576,0.2
97,0,0.055,41,32,1300,0.012717205998213174,0.06173780487804878
264,0,0.055,87,15,1300,0.2070244083166825,0.2367816091954023
432,0,0.055,52,25,1300,0.5,0.3792307692307692
598,0,0.055,35,38,1300,0.06303198900289933,0.10526315789473684
931,0,0.055,15,87,1300,0.0019179820007106507,0.01532567049808429
764,0,0.055,27,49,1300,0.00022802853833089735,0.005291005291005291
98,0,0.055,20,65,1300,0.00323945497713267,0.016153846153846154
265,0,0.055,36,37,1300,0.044176391636471454,0.16216216216216217
433,0,0.055,16,85,1300,0.3464182544577873,0.2595588235294118
599,0,0.055,21,64,1300,0.008550102472718245,0.029017857142857144
932,0,0.055,24,56,1300,0.0013133973918177406,0.020089285714285716
765,0,0.055,16,86,1300,0.15695870874401413,0.1925872093023256
99,0,0.055,15,89,1300,0.0008840520645213261,0.0149812734082397
434,0,0.055,16,86,1300,0.04935481006309174,0.10319767441860465
266,0,0.055,15,90,1300,0.008276155355016692,0.040740740740740744
600,0,0.055,36,37,1300,0.0004467890477247739,0.015765765765765764
933,0,0.055,24,56,1300,0.056386134431257,0.09151785714285714
766,0,0.055,55,24,1300,0.29819202340909934,0.3181818181818182
100,0,0.055,31,42,1300,0.0469104307362612,0.11367127496159754
435,0,0.055,17,80,1300,0.040476727544584694,0.12058823529411765
267,0,0.055,87,15,1300,0.005719905076354223,0.03218390804597701
601,0,0.055,77,17,1300,5.28284831216494e-06,0.0
934,0,0.055,31,42,1300,0.039554979073459534,0.10368663594470046
767,0,0.055,19,72,1300,0.7269265747399778,0.40789473684210525
101,0,0.055,16,84,1300,0.13666801569329834,0.16592261904761904
436,0,0.055,31,43,1300,0.0005390173257521626,0.011252813203300824
268,0,0.055,23,59,1300,0.07088827285490824,0.13927781871775977
602,0,0.055,19,72,1300,0.06080218022525439,0.10818713450292397
935,0,0.055,52,25,1300,0.0065093692316969395,0.033846153846153845
768,0,0.055,19,72,1300,0.27368698228590643,0.24415204678362573
102,0,0.055,31,42,1300,0.4754414824108486,0.40168970814132104
437,0,0.055,20,68,1300,0.0007190074154825476,0.013235294117647059
269,0,0.055,29,45,1300,9.0847506784153e-05,0.0030651340996168583
603,0,0.055,16,86,1300,0.004306582365404903,0.023982558139534885
936,0,0.055,15,88,1300,0.10250926309466335,0.09924242424242424
769,0,0.055,17,79,1300,0.052279764708447314,0.1496649292628444
103,0,0.055,17,79,1300,0.46880035508526674,0.3670886075949367
438,0,0.055,82,16,1300,0.3431582882425084,0.3178353658536585
270,0,0.055,15,90,1300,6.734262849597445e-05,0.003703703703703704
604,0,0.055,29,45,1300,0.0003173108921444502,0.004597701149425287
937,0,0.055,19,71,1300,0.08429053848344076,0.13491475166790215
104,0,0.055,14,99,1300,0.09773031892762318,0.1738816738816739
770,0,0.055,100,13,1300,0.00382741886488771,0.036153846153846154
439,0,0.055,20,65,1300,0.054985182784304296,0.07230769230769231
271,0,0.055,22,60,1300,0.0007491859492311242,0.021212121212121213
938,0,0.055,15,90,1300,1.4846233672741267e-05,0.0022222222222222222
605,0,0.055,45,29,1300,0.012881338870111206,0.06590038314176246
105,0,0.055,15,92,1300,0.0031006644177868823,0.031159420289855074
771,0,0.055,37,36,1300,0.18580495800358532,0.16066066066066065
440,0,0.055,29,46,1300,0.43829101925893077,0.33883058470764615
272,0,0.055,15,88,1300,0.015356408755976752,0.05606060606060606
606,0,0.055,55,24,1300,0.004712147166622599,0.03106060606060606
939,0,0.055,14,98,1300,0.3103423470299126,0.26384839650145775
772,0,0.055,14,95,1300,0.02399586297682108,0.10225563909774436
106,0,0.055,130,10,1300,0.07545568389289425,0.08461538461538462
441,0,0.055,14,96,1300,0.0004323651311761571,0.006696428571428571
273,0,0.055,33,40,1300,0.0551269363845465,0.16590909090909092
940,0,0.055,20,67,1300,0.009426837698125013,0.03955223880597015
607,0,0.055,26,51,1300,0.019471756613282116,0.06862745098039216
107,0,0.055,14,93,1300,0.0023865794287531664,0.019969278033794162
773,0,0.055,55,24,1300,0.31951166883038334,0.34924242424242424
274,0,0.055,36,37,1300,0.007118751685886988,0.02702702702702703
442,0,0.055,20,66,1300,0.19196732290070356,0.23257575757575757
941,0,0.055,69,19,1300,0.008612434449070954,0.059496567505720827
108,0,0.055,82,16,1300,0.009081818352410866,0.056402439024390245
774,0,0.055,19,69,1300,0.2765406764421358,0.2486651411136537
608,0,0.055,73,18,1300,0.36681426941485995,0.3272450532724505
275,0,0.055,37,36,1300,0.008371445915268241,0.025525525525525526
443,0,0.055,40,33,1300,0.0003258820339429625,0.015909090909090907
942,0,0.055,14,94,1300,0.008742452016459696,0.05015197568389058
775,0,0.055,21,62,1300,0.002247624902163706,0.02304147465437788
109,0,0.055,39,34,1300,0.0074543519972444724,0.027149321266968326
609,0,0.055,36,37,1300,0.0028805363842949734,0.015765765765765764
444,0,0.055,14,93,1300,0.015404908632085974,0.05683563748079877
276,0,0.055,16,84,1300,0.024975749559344163,0.046875
943,0,0.055,20,65,1300,0.2750311247560251,0.26692307692307693
110,0,0.055,15,87,1300,0.011101337734847916,0.0842911877394636
776,0,0.055,15,90,1300,0.24707445361440417,0.23703703703703705
610,0,0.055,52,25,1300,0.1585621524599226,0.16846153846153847
445,0,0.055,17,80,1300,0.18169297575689425,0.16323529411764706
277,0,0.055,24,55,1300,0.007708095470445795,0.06060606060606061
944,0,0.055,55,24,1300,0.007036888665231283,0.07196969696969698
777,0,0.055,17,81,1300,0.16917684412559747,0.20769789397240376
111,0,0.055,29,45,1300,0.22176083489042286,0.2597701149425287
446,0,0.055,16,84,1300,0.042013902496587444,0.08333333333333333
611,0,0.055,45,29,1300,0.016390617274842482,0.09042145593869731
278,0,0.055,39,34,1300,0.012347131594550476,0.049019607843137254
945,0,0.055,17,79,1300,0.0003916337460880338,0.007446016381236039
112,0,0.055,14,93,1300,0.1566121756519846,0.206605222734255
778,0,0.055,73,18,1300,0.10743738975154932,0.17275494672754946
447,0,0.055,24,56,1300,0.26107821225583766,0.22842261904761904
612,0,0.055,28,48,1300,0.07355052075801705,0.12574404761904762
946,0,0.055,15,88,1300,0.035782543045599496,0.07424242424242425
279,0,0.055,41,32,1300,0.005043229673506479,0.038871951219512195
113,0,0.055,31,42,1300,0.230815852137996,0.24423963133640553
779,0,0.055,26,50,1300,0.1350536337935992,0.1753846153846154
448,0,0.055,25,54,1300,0.0004865439158028707,0.005185185185185185
613,0,0.055,18,75,1300,0.38002672178817876,0.33185185185185184
947,0,0.055,26,51,1300,0.0003502190283582722,0.0196078431372549
280,0,0.055,17,80,1300,0.0075140906410984505,0.026470588235294117
114,0,0.055,20,68,1300,0.002772493995897328,0.016176470588235296
780,0,0.055,14,98,1300,0.014513545354734116,0.048833819241982504
449,0,0.055,20,66,1300,0.5529467134389843,0.41439393939393937
614,0,0.055,42,31,1300,0.03576007348850621,0.13440860215053763
281,0,0.055,47,28,1300,0.0007737066801653533,0.015957446808510637
948,0,0.055,30,44,1300,0.010841740901790247,0.058333333333333334
115,0,0.055,15,88,1300,0.24328994879490112,0.2871212121212121
781,0,0.055,33,40,1300,0.07146490533472574,0.09621212121212121
450,0,0.055,18,73,1300,0.23756984913354146,0.2252663622526636
615,0,0.055,29,46,1300,0.001040697363941462,0.009745127436281859
282,0,0.055,23,59,1300,0.0925792567822224,0.12011790714812086
116,0,0.055,21,62,1300,0.6415061116552143,0.35176651305683565
949,0,0.055,73,18,1300,0.048831815272180674,0.09817351598173515
782,0,0.055,40,33,1300,0.37707902412858135,0.3196969696969697
451,0,0.055,21,63,1300,0.16487874524007234,0.23204837490551777
616,0,0.055,32,41,1300,0.08093561289165996,0.11890243902439024
283,0,0.055,47,28,1300,0.10879363790108032,0.13221884498480244
117,0,0.055,17,80,1300,0.30209928335228176,0.31470588235294117
783,0,0.055,14,95,1300,0.013271111127296838,0.045112781954887216
950,0,0.055,50,26,1300,0.00346599365917989,0.013846153846153847
452,0,0.055,14,96,1300,0.03941422232943021,0.09226190476190477
617,0,0.055,26,51,1300,0.02343746488794506,0.06485671191553545
284,0,0.055,20,66,1300,0.10375780926965178,0.1621212121212121
118,0,0.055,17,81,1300,0.001939942697297991,0.012345679012345678
951,0,0.055,55,24,1300,0.01193048246831309,0.04772727272727273
453,0,0.055,40,33,1300,0.330089359699699,0.25606060606060604
784,0,0.055,100,13,1300,0.0353153365215441,0.10692307692307693
618,0,0.055,69,19,1300,0.03315454488667223,0.07704042715484363
285,0,0.055,60,22,1300,0.5150511119359255,0.3484848484848485
119,0,0.055,73,18,1300,0.31394490195167735,0.3165905631659056
952,0,0.055,23,59,1300,0.1517360650064744,0.21812822402358142
785,0,0.055,23,59,1300,0.0015093480247342314,0.025055268975681652
619,0,0.055,44,30,1300,0.021071817279632577,0.05075757575757576
286,0,0.055,16,84,1300,0.3433258921567448,0.27232142857142855
454,0,0.055,28,47,1300,0.2315469563427811,0.25227963525835867
953,0,0.055,45,29,1300,0.004160143008221565,0.041379310344827586
786,0,0.055,30,44,1300,0.0001802582204836585,0.0030303030303030303
620,0,0.055,50,26,1300,0.07490123011688771,0.08846153846153847
455,0,0.055,37,36,1300,0.005480037156207224,0.03753753753753754
120,0,0.055,21,64,1300,0.020957896168871545,0.06473214285714286
787,0,0.055,62,21,1300,0.14830268736698704,0.1966205837173579
287,0,0.055,14,93,1300,0.0038302304921569844,0.016897081413210446
954,0,0.055,38,35,1300,0.12268455657796368,0.1593984962406015
456,0,0.055,49,27,1300,0.20785743050468425,0.17762660619803478
121,0,0.055,36,37,1300,6.0847768342940096e-05,0.010510510510510511
621,0,0.055,40,33,1300,0.05529975378143314,0.1765151515151515
288,0,0.055,16,82,1300,0.0024532029378324357,0.028963414634146343
955,0,0.055,36,37,1300,0.04310846688718025,0.12762762762762764
457,0,0.055,26,51,1300,0.11875196403749161,0.1546003016591252
122,0,0.055,27,49,1300,0.18278838740333747,0.20559334845049132
622,0,0.055,37,36,1300,0.03500084998004186,0.08408408408408409
788,0,0.055,41,32,1300,0.003350980385219689,0.027439024390243903
289,0,0.055,18,75,1300,0.022392284641443418,0.05851851851851852
956,0,0.055,15,92,1300,1.551874047022522e-06,0.0
458,0,0.055,25,52,1300,3.833371369335288e-05,0.0015384615384615385
123,0,0.055,14,98,1300,0.30215005093206093,0.2857142857142857
789,0,0.055,41,32,1300,0.004324634785397872,0.03201219512195122
623,0,0.055,130,10,1300,0.008553822073132242,0.06307692307692307
290,0,0.055,29,46,1300,3.801408400470402e-05,0.0014992503748125937
957,0,0.055,47,28,1300,0.235134429718577,0.2439209726443769
459,0,0.055,55,24,1300,0.22839313099582342,0.20075757575757575
124,0,0.055,18,76,1300,0.16154808867169018,0.23684210526315788
790,0,0.055,33,40,1300,0.0004927229041534802,0.007575757575757576
958,0,0.055,47,28,1300,0.008479367204530568,0.0547112462006079
291,0,0.055,26,51,1300,0.42765524113462455,0.31070889894419307
624,0,0.055,15,89,1300,0.0011623089500871048,0.01348314606741573
460,0,0.055,21,63,1300,0.044773634563894174,0.07785336356764928
125,0,0.055,15,89,1300,0.0005800122312637237,0.0149812734082397
791,0,0.055,28,48,1300,0.007044191690995752,0.046130952380952384
461,0,0.055,21,62,1300,0.451174795084742,0.3271889400921659
959,0,0.055,21,64,1300,0.06606891881455186,0.1636904761904762
292,0,0.055,33,40,1300,0.001006411655756103,0.008333333333333333
625,0,0.055,109,12,1300,0.10752642233207238,0.19571865443425077
126,0,0.055,20,65,1300,0.0017180514597198197,0.012307692307692308
792,0,0.055,47,28,1300,0.332934765778355,0.3252279635258359
462,0,0.055,25,52,1300,0.005696868542161864,0.03
960,0,0.055,20,65,1300,0.3580515461268518,0.35
127,0,0.055,60,22,1300,0.0007645683242110209,0.017424242424242425
293,0,0.055,28,48,1300,0.004367540417049027,0.03571428571428571
626,0,0.055,17,81,1300,0.007990416699831448,0.050835148874364564
793,0,0.055,119,11,1300,0.010492567406922884,0.05653170359052712
463,0,0.055,26,50,1300,1.8811368143091502e-05,0.003076923076923077
961,0,0.055,18,76,1300,0.00039311802167814645,0.009502923976608187
128,0,0.055,28,48,1300,0.0007256159451433412,0.01488095238095238
294,0,0.055,17,81,1300,0.034848628824192186,0.10457516339869281
794,0,0.055,20,66,1300,0.000437940004835075,0.013636363636363636
627,0,0.055,39,34,1300,0.2004298277199169,0.20060331825037708
464,0,0.055,19,72,1300,0.03275183244604159,0.08260233918128655
962,0,0.055,37,36,1300,0.011908428583877858,0.03453453453453453
129,0,0.055,18,73,1300,0.005783320460272047,0.045662100456621
295,0,0.055,23,57,1300,0.11543845570302058,0.11289092295957284
795,0,0.055,14,97,1300,0.0020757297036950928,0.020618556701030927
628,0,0.055,14,97,1300,0.03426621260249907,0.0817378497790869
465,0,0.055,57,23,1300,0.004159072335470106,0.02669717772692601
963,0,0.055,73,18,1300,0.0006300787231924895,0.0182648401826484
130,0,0.055,22,61,1300,0.0034090172665283388,0.04992548435171386
296,0,0.055,45,29,1300,0.49260550780420465,0.23295019157088123
796,0,0.055,62,21,1300,0.002522227743726758,0.0314900153609831
466,0,0.055,21,62,1300,0.000665479143634153,0.016897081413210446
629,0,0.055,49,27,1300,0.20277270898795696,0.2214663643235072
964,0,0.055,15,92,1300,0.000402713142176575,0.013768115942028985
131,0,0.055,69,19,1300,0.0008449128293383487,0.012204424103737605
297,0,0.055,22,60,1300,0.19898502166731463,0.20757575757575758
797,0,0.055,73,18,1300,0.011223999725788915,0.04642313546423135
467,0,0.055,14,99,1300,0.0003631878597955155,0.005050505050505051
630,0,0.055,14,94,1300,0.16521798923499997,0.20820668693009117
965,0,0.055,26,50,1300,0.5966486095903458,0.46692307692307694
132,0,0.055,42,31,1300,0.014022783054397244,0.07987711213517665
298,0,0.055,29,46,1300,0.03253591529774726,0.08620689655172414
798,0,0.055,34,39,1300,0.07402114887658004,0.07164404223227752
468,0,0.055,93,14,1300,0.2896587022700479,0.25499231950844853
631,0,0.055,50,26,1300,0.05442759900298498,0.10307692307692308
966,0,0.055,16,85,1300,0.01856009038720531,0.061764705882352944
133,0,0.055,18,76,1300,0.055059391270522444,0.10891812865497076
299,0,0.055,14,95,1300,0.014946000308537594,0.061654135338345864
799,0,0.055,17,80,1300,0.7629490892016859,0.48455882352941176
632,0,0.055,14,94,1300,0.22948230089677674,0.19984802431610943
469,0,0.055,24,56,1300,0.06880400627845933,0.12872023809523808
967,0,0.055,24,55,1300,0.0056202425429039875,0.016666666666666666
134,0,0.055,130,10,1300,0.023603710597952347,0.07769230769230769
300,0,0.055,14,96,1300,0.054516529388812976,0.08630952380952381
633,0,0.055,100,13,1300,0.00036313999490607284,0.015384615384615385
800,0,0.055,19,69,1300,0.0030559063581720633,0.015255530129672006
470,0,0.055,21,62,1300,0.0005868527652813216,0.0015360983102918587
968,0,0.055,16,85,1300,0.00047374729884170464,0.014705882352941176
135,0,0.055,28,48,1300,5.163001298464335e-05,0.005952380952380952
301,0,0.055,15,89,1300,0.02380903587019916,0.0853932584269663
634,0,0.055,41,32,1300,0.06167664316228515,0.14557926829268292
801,0,0.055,19,71,1300,0.004782120053036944,0.04373610081541883
471,0,0.055,26,50,1300,0.18284776668250025,0.19230769230769232
969,0,0.055,22,61,1300,0.3449453638236363,0.2518628912071535
302,0,0.055,45,29,1300,0.17262608562417925,0.18620689655172415
136,0,0.055,82,16,1300,0.004333774056725873,0.07393292682926829
635,0,0.055,14,96,1300,9.299665978749854e-05,0.004464285714285714
802,0,0.055,14,93,1300,0.0018951508510202239,0.014592933947772658
472,0,0.055,109,12,1300,0.006699273146891385,0.0382262996941896
303,0,0.055,14,95,1300,0.00013113360549321695,0.008270676691729323
970,0,0.055,19,69,1300,0.03938879581023505,0.10450038138825324
137,0,0.055,16,83,1300,0.004534345672144207,0.04216867469879518
636,0,0.055,16,83,1300,0.00014400797996846288,0.008283132530120483
803,0,0.055,30,44,1300,1.3311178975847189e-05,0.003787878787878788
473,0,0.055,14,95,1300,0.051172434944050244,0.1556390977443609
304,0,0.055,27,49,1300,0.03001094409391958,0.09901738473167045
971,0,0.055,16,83,1300,6.112850142020378e-05,0.0007530120481927711
138,0,0.055,19,71,1300,0.0811075906480177,0.11193476649369903
804,0,0.055,40,33,1300,0.00019157447108279738,0.003787878787878788
637,0,0.055,119,11,1300,0.5792728020113057,0.3819709702062643
474,0,0.055,82,16,1300,0.01047420450835034,0.051829268292682924
305,0,0.055,21,64,1300,0.26389437574978714,0.25892857142857145
972,0,0.055,14,98,1300,0.01769424181237082,0.05393586005830904
139,0,0.055,60,22,1300,0.10708261233785377,0.17045454545454544
805,0,0.055,15,87,1300,0.0071910314954740555,0.0475095785440613
638,0,0.055,14,94,1300,0.012149362511936735,0.04711246200607903
475,0,0.055,28,48,1300,0.009890621575918886,0.05431547619047619
306,0,0.055,34,39,1300,0.07385163355186537,0.12594268476621417
973,0,0.055,28,48,1300,0.5504103904282671,0.39360119047619047
140,0,0.055,14,99,1300,0.3111254324216989,0.22510822510822512
806,0,0.055,93,14,1300,0.007681921753008197,0.04685099846390169
