sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
933,0,0.055,61,35,2135
934,0,0.055,23,35,805
935,0,0.055,115,35,4025
936,0,0.055,93,35,3255
937,0,0.055,136,35,4760
938,0,0.055,101,35,3535
939,0,0.055,58,35,2030
940,0,0.055,79,35,2765
941,0,0.055,118,35,4130
942,0,0.055,60,35,2100
943,0,0.055,129,35,4515
944,0,0.055,27,35,945
945,0,0.055,147,35,5145
946,0,0.055,98,35,3430
947,0,0.055,76,35,2660
948,0,0.055,140,35,4900
949,0,0.055,64,35,2240
950,0,0.055,93,35,3255
951,0,0.055,54,35,1890
952,0,0.055,68,35,2380
953,0,0.055,139,35,4865
954,0,0.055,129,35,4515
955,0,0.055,130,35,4550
956,0,0.055,63,35,2205
957,0,0.055,33,35,1155
958,0,0.055,139,35,4865
959,0,0.055,47,35,1645
960,0,0.055,112,35,3920
961,0,0.055,114,35,3990
962,0,0.055,42,35,1470
963,0,0.055,98,35,3430
964,0,0.055,62,35,2170
965,0,0.055,77,35,2695
966,0,0.055,67,35,2345
967,0,0.055,72,35,2520
968,0,0.055,116,35,4060
969,0,0.055,53,35,1855
970,0,0.055,97,35,3395
971,0,0.055,112,35,3920
972,0,0.055,79,35,2765
973,0,0.055,145,35,5075
974,0,0.055,120,35,4200
975,0,0.055,98,35,3430
976,0,0.055,135,35,4725
977,0,0.055,108,35,3780
978,0,0.055,58,35,2030
979,0,0.055,116,35,4060
980,0,0.055,27,35,945
981,0,0.055,126,35,4410
982,0,0.055,128,35,4480
983,0,0.055,51,35,1785
984,0,0.055,126,35,4410
985,0,0.055,77,35,2695
986,0,0.055,125,35,4375
987,0,0.055,47,35,1645
988,0,0.055,112,35,3920
989,0,0.055,32,35,1120
990,0,0.055,51,35,1785
991,0,0.055,102,35,3570
992,0,0.055,44,35,1540
993,0,0.055,47,35,1645
994,0,0.055,112,35,3920
995,0,0.055,35,35,1225
996,0,0.055,145,35,5075
997,0,0.055,136,35,4760
998,0,0.055,125,35,4375
999,0,0.055,103,35,3605
